lemma	sense	register	grammarPatterns
chapel	noun	neutral	["in a chapel","a small chapel"]
characteristic	noun	neutral,academic	["a characteristic of + noun","share characteristics with + noun"]
characteristic	adjective	neutral,academic	["be characteristic of + noun","sb's characteristic + noun"]
characterization	noun	academic,literary	["the characterization of + noun","vivid characterization"]
characterize	verb	academic,formal	["characterize sth as + noun","be characterized by + noun"]
charity	noun	neutral	["donate to charity","a charity for + noun","work for a charity"]
charm	noun	neutral	["the charm of + noun","turn on the charm"]
charm	verb	neutral	["charm sb","charm sb into + V-ing"]
chart	noun	neutral,technical,business	["a chart showing + noun","a bar/pie chart"]
chart	verb	formal,business	["chart + noun","chart a course for + noun"]
charter	noun	formal,business,technical	["under the charter","the charter of + noun","a charter granting + noun"]
charter	verb	business,formal	["charter a boat/plane","charter sth for + noun"]
chase	verb	neutral	["chase sb/sth","chase after sb","chase sth across + noun"]
chase	noun	neutral	["a car chase","give chase","a chase through + noun"]
chastise	verb	formal,literary	["chastise sb for + V-ing","chastise + noun"]
chat	noun	informal,spoken	["have a chat with sb","a quick chat about + noun"]
cheerful	adjective	neutral	["a cheerful + noun","sound/look cheerful"]
chef	noun	neutral,business	["a head chef","the chef at + noun"]
chemist	noun	academic,technical	["a research chemist","a chemist at + noun"]
chew	verb	neutral	["chew + noun","chew on + noun"]
chic	adjective	informal	["a chic + noun","look chic"]
chicanery	noun	formal,literary	["financial/political chicanery","resort to chicanery"]
chide	verb	formal,literary	["chide sb for + V-ing","chide sb gently"]
chill	noun	neutral	["a chill in the air","feel a chill","send a chill down sb's spine"]
chill	verb	informal	["chill + noun","chill sth for + noun","chill out"]
chin	noun	neutral	["rest one's chin on + noun","a pointed chin"]
chip	noun	neutral,technical	["a chip of + noun","a computer chip"]
chisel	noun	technical,neutral	["use a chisel","a chisel for + V-ing"]
choir	noun	neutral	["sing in a choir","a church choir"]
choke	verb	neutral	["choke on + noun","choke to death"]
chop	noun	neutral	["a pork/lamb chop","grill chops"]
chord	noun	technical,neutral	["play a chord","strum chords on + noun"]
chore	noun	neutral,spoken	["do the chores","a household chore"]
choreography	noun	technical,academic	["the choreography for + noun","create choreography"]
chorus	noun	neutral,technical	["sing the chorus","join in the chorus","a chorus of + plural noun"]
chromosome	noun	technical,academic	["a pair of chromosomes","the X/Y chromosome"]
chronic	adjective	technical,academic,formal	["a chronic + noun","suffer from chronic + noun"]
chronology	noun	academic,formal	["a chronology of + noun","establish the chronology of + noun"]
chuckle	verb	neutral	["chuckle at + noun","chuckle to oneself"]
chunk	noun	informal	["a chunk of + noun","cut sth into chunks","a large chunk of + noun"]
circuit	noun	technical	["an electrical circuit","complete/test a circuit"]
circular	adjective	neutral,technical,academic	["a circular + noun","circular reasoning"]
circulate	verb	technical,academic,business	["circulate through + noun","circulate + noun","circulate sth to sb"]
circulation	noun	technical,academic,business	["poor circulation","in circulation","a circulation of + noun"]
circumference	noun	technical,academic	["the circumference of + noun","measure the circumference"]
