lemma	sense	register	grammarPatterns
haunt	noun	informal,literary	["a favorite haunt","one of sb's old haunts"]
haunt	verb	literary,neutral	["haunt sb","sth haunts sb","be haunted by + noun"]
haven	noun	formal,literary	["a haven for + noun","a safe haven","a haven from + noun"]
hazard	noun	technical,formal	["a hazard to + noun","a fire/health hazard","pose a hazard"]
hazardous	adjective	technical,formal	["hazardous + noun","be hazardous to + noun"]
headmaster	noun	formal	["the headmaster of + noun","be appointed headmaster"]
headquarters	noun	business,formal	["the headquarters of + noun","move its headquarters to + noun","company headquarters"]
heal	verb	neutral,technical	["sth heals","heal + noun","heal from + noun"]
heap	verb	neutral,literary	["heap + noun + on/onto + noun","heap praise on sb","heap sth up"]
heater	noun	neutral	["turn on the heater","a space heater"]
heave	noun	neutral,literary	["with a heave","one final heave","a heave of + noun"]
hectic	adjective	informal	["a hectic + noun","a hectic schedule"]
hedge	noun	neutral	["a hedge along/around + noun","plant a hedge","trim the hedge"]
hedge	verb	formal,business	["hedge against + noun","hedge one's bets","sb hedges"]
heed	verb	formal,literary	["heed + noun","heed a warning/advice","fail to heed + noun"]
heel	noun	neutral	["the heel of one's foot","a high heel","at sb's heels"]
heinous	adjective	formal,literary	["a heinous + noun","a heinous crime"]
heir	noun	formal	["the heir to + noun","an heir of + noun","name sb as one's heir"]
helm	noun	formal,business	["at the helm of + noun","take the helm"]
helmet	noun	neutral	["wear a helmet","a safety helmet"]
hemisphere	noun	technical,academic	["the northern/southern hemisphere","in the + adjective + hemisphere"]
hence	adverb	formal,academic	["hence + clause","hence + noun"]
herb	noun	neutral,technical	["grow herbs","a medicinal herb","herbs and spices"]
herd	noun	neutral	["a herd of + noun","in a herd"]
herd	verb	neutral	["herd + noun","herd sth into + noun","herd sb together"]
hereditary	adjective	technical,academic	["a hereditary + noun","be hereditary"]
heritage	noun	formal,academic	["cultural heritage","part of sb's heritage","a heritage site"]
hesitate	verb	formal	["hesitate to + V","hesitate before + V-ing","do not hesitate to + V"]
heterogeneous	adjective	academic,technical	["a heterogeneous + noun","a heterogeneous group/population"]
hideous	adjective	literary,informal	["a hideous + noun","look hideous"]
hierarchy	noun	academic,business	["a hierarchy of + noun","within the hierarchy","a rigid hierarchy"]
highlight	noun	neutral	["the highlight of + noun","one of the highlights"]
highlight	verb	academic,business	["highlight + noun","highlight the need for + noun","highlight that + clause"]
hike	noun	neutral	["go on a hike","a hike through/in + noun","a price hike"]
hike	verb	neutral,business	["hike through/across + noun","hike + noun","hike prices by + noun"]
hinge	noun	technical,neutral	["a hinge on + noun","oil the hinges"]
hinge	verb	formal	["hinge on + noun","everything hinges on + noun"]
hint	noun	neutral	["a hint of + noun","give sb a hint","drop a hint"]
hint	verb	neutral	["hint at + noun","hint that + clause"]
hitherto	adverb	formal,academic	["hitherto + past participle","hitherto unknown/unseen"]
hoard	noun	neutral,literary	["a hoard of + noun","discover a hoard"]
hoard	verb	neutral	["hoard + noun","hoard supplies/money"]
hoarse	adjective	neutral	["a hoarse + noun","be hoarse from + V-ing","sound hoarse"]
hoax	verb	informal	["hoax sb","hoax sb into + V-ing"]
hobble	verb	neutral,literary	["hobble around","hobble to + noun","hobble on + noun"]
homely	adjective	informal	["a homely + noun","a homely atmosphere"]
homemade	adjective	informal	["homemade + noun","a jar of homemade + noun"]
homicide	noun	formal,technical	["commit homicide","investigate a homicide","a homicide case"]
homogeneity	noun	academic,formal	["the homogeneity of + noun","a degree of homogeneity"]
homogeneous	adjective	academic,technical	["a homogeneous + noun","be homogeneous in terms of + noun"]
hone	verb	formal,literary	["hone + noun","hone one's skills","hone sth to + noun"]
honor	noun	formal,literary	["it is an honor to + V","in honor of + noun","a man of honor"]
hoof	noun	neutral,technical	["a horse's hoof","on the hoof"]
hook	noun	neutral	["hang sth on a hook","a hook for + noun"]
horizon	noun	neutral,literary	["on the horizon","broaden one's horizons","above/below the horizon"]
horizontal	adjective	technical,academic	["a horizontal + noun","a horizontal axis/line"]
hormone	noun	technical,academic	["release a hormone","hormone levels"]
horn	noun	neutral	["a pair of horns","honk/sound the horn"]
horrendous	adjective	informal	["a horrendous + noun","absolutely horrendous"]
horrible	adjective	informal,spoken	["a horrible + noun","taste/look horrible"]
horrific	adjective	neutral,literary	["a horrific + noun","horrific injuries"]
horror	noun	neutral,literary	["to sb's horror","in horror","the horror of + noun"]
hose	noun	neutral,technical	["a garden hose","a hose for + V-ing"]
hose	verb	informal	["hose sth down","hose + noun"]
hospitable	adjective	formal	["be hospitable to + noun","a hospitable + noun"]
hospitality	noun	formal,business	["warm hospitality","show hospitality to + noun","the hospitality industry"]
hostage	noun	formal	["take sb hostage","be held hostage","a hostage"]
hostile	adjective	formal	["be hostile to/toward + noun","a hostile + noun"]
hostile	noun	technical,formal	["engage hostiles","spot hostiles"]
hostility	noun	formal,academic	["hostility toward/to + noun","open hostility","a sense of hostility"]
household	noun	neutral,academic	["the average household","household income","a household of + noun"]
hover	verb	neutral,technical	["hover above/over + noun","hover around + noun","hover near sb"]
hull	noun	technical	["the hull of + noun","a crack in the hull"]
humane	adjective	formal,academic	["humane treatment of + noun","a humane + noun"]
humanitarian	adjective	formal,academic	["humanitarian aid/crisis","a humanitarian + noun"]
humanitarian	noun	formal,academic	["be admired as a humanitarian","a lifelong humanitarian"]
humanity	noun	formal,academic	["a threat to humanity","crimes against humanity","the humanity of + noun"]
humble	adjective	formal	["a humble + noun","remain humble","be humble about + noun"]
humble	verb	formal,literary	["humble sb","be humbled by + noun"]
humidity	noun	technical,neutral	["high humidity","humidity levels","the humidity of + noun"]
humiliate	verb	formal	["humiliate sb","be humiliated in front of + noun"]
humility	noun	formal,literary	["with humility","a sense of humility","show humility"]
