lemma	sense	register	grammarPatterns
reminisce	verb	informal,literary	["reminisce about + noun","reminisce with + sb"]
remission	noun	technical,formal	["be in remission","go into remission","a period of remission"]
remnant	noun	formal,literary	["a remnant of + noun","the remnants of + noun"]
remote	adjective	formal	["a remote + noun","a remote possibility of + noun","remote from + noun"]
renaissance	noun	formal,literary	["a renaissance in + noun","undergo a renaissance","a cultural renaissance"]
render	verb	formal,literary	["render sb + adjective","render sth + adjective","render sb unable to + V"]
rendezvous	noun	formal,literary	["arrange a rendezvous","a rendezvous with + sb","a rendezvous at + noun"]
renege	verb	formal,business	["renege on + noun","renege on a promise to + V"]
renew	verb	neutral,business	["renew + noun","renew a contract","renew one's efforts to + V"]
renewal	noun	formal,business	["the renewal of + noun","a lease renewal","be up for renewal"]
renounce	verb	formal	["renounce + noun","renounce one's claim to + noun"]
renovate	verb	neutral,technical	["renovate + noun","renovate a building","be fully renovated"]
rental	noun	business,neutral	["the rental of + noun","a car rental","pay the rental"]
reparation	noun	formal,technical	["pay reparations to + noun","make reparation for + noun","war reparations"]
repeal	verb	formal,technical	["repeal + noun","repeal a law","vote to repeal + noun"]
repent	verb	formal,literary	["repent of + noun","repent one's sins"]
repercussion	noun	formal,academic	["the repercussions of + noun","have repercussions for + noun","serious repercussions"]
repetition	noun	neutral,academic	["the repetition of + noun","through repetition","avoid repetition"]
replenish	verb	formal,business	["replenish + noun","replenish supplies of + noun","replenish the shelves with + noun"]
replete	adjective	formal,literary	["be replete with + noun"]
representation	noun	formal,academic	["a representation of + noun","have representation in + noun","equal representation"]
reprieve	noun	formal,technical	["grant sb a reprieve","a reprieve from + noun","a temporary reprieve"]
reprimand	verb	formal,business	["reprimand sb for + noun","be reprimanded for + V-ing"]
reproach	noun	formal,literary	["a reproach to + sb","be full of reproach","beyond reproach"]
reproduce	verb	academic,technical	["reproduce + adverb","reproduce + noun","reproduce sth in + noun"]
reproduction	noun	academic,technical	["the reproduction of + noun","a reproduction of + noun","sexual reproduction"]
reproductive	adjective	academic,technical	["reproductive + noun","the reproductive system"]
republic	noun	formal,academic	["become a republic","a democratic republic","the Republic of + noun"]
repudiate	verb	formal,academic	["repudiate + noun","repudiate a claim","repudiate allegations of + noun"]
reputation	noun	neutral,business	["a reputation for + noun","have a reputation as + noun","damage one's reputation"]
request	noun	formal,business	["a request for + noun","make a request","at sb's request"]
requisite	adjective	formal,academic	["the requisite + noun","requisite for + noun"]
rescind	verb	formal,technical	["rescind + noun","rescind a decision","rescind an offer"]
rescue	noun	neutral	["the rescue of + sb","come to sb's rescue","a rescue operation"]
resemblance	noun	formal	["a resemblance to + sb","bear a resemblance to + sb","a striking resemblance between + noun"]
resemble	verb	formal	["resemble + noun","closely resemble + noun"]
resentment	noun	formal,literary	["resentment toward + sb","harbor resentment","feel resentment at + noun"]
reserve	noun	formal,business	["a reserve of + noun","hold sth in reserve","oil reserves"]
reservoir	noun	technical,neutral	["a reservoir of + noun","water from a reservoir","build a reservoir"]
reshuffle	verb	formal,business	["reshuffle + noun","reshuffle the cabinet"]
reside	verb	formal	["reside in + noun","reside at + noun","reside with + sb"]
residence	noun	formal	["a residence in + noun","take up residence","one's place of residence"]
residential	adjective	formal,technical	["a residential + noun","a quiet residential area"]
residue	noun	technical,academic	["a residue of + noun","leave a residue","traces of residue on + noun"]
resignation	noun	formal,business	["submit one's resignation","hand in one's resignation","call for sb's resignation"]
resilience	noun	formal,academic	["the resilience of + noun","show resilience","build resilience to + noun"]
resist	verb	formal	["resist + noun","resist + V-ing","resist the temptation to + V"]
resistance	noun	formal,academic	["resistance to + noun","meet with resistance","offer resistance"]
resistant	adjective	technical,academic	["be resistant to + noun","resistant + noun"]
resolution	noun	formal,business	["make a resolution to + V","pass a resolution","a resolution on + noun"]
resolve	verb	formal,business	["resolve + noun","resolve a dispute","resolve sth peacefully"]
resonant	adjective	literary,formal	["a resonant + noun","be resonant with + noun"]
resort	noun	neutral,business	["a resort in + noun","stay at a resort","a ski resort"]
resourceful	adjective	formal,business	["a resourceful + noun","be resourceful"]
respectively	adverb	formal,academic	["A and B respectively","noun and + noun respectively"]
respiration	noun	technical,academic	["artificial respiration","the rate of respiration","cellular respiration"]
respondent	noun	academic,technical	["respondents to + noun","a respondent in + noun","survey respondents"]
responsiveness	noun	business,formal	["responsiveness to + noun","the responsiveness of + noun"]
restitution	noun	formal,technical	["make restitution to + sb","restitution for + noun","order restitution"]
restoration	noun	formal,technical	["the restoration of + noun","undergo restoration","restoration work on + noun"]
restore	verb	formal,technical	["restore + noun","restore sth to + noun","restore order"]
restrain	verb	formal	["restrain sb from + V-ing","restrain oneself","restrain + noun"]
restraint	noun	formal	["show restraint","exercise restraint","restraints on + noun"]
restrict	verb	formal,technical	["restrict + noun","restrict sth to + noun","restrict sb from + V-ing"]
restriction	noun	formal,technical	["restrictions on + noun","impose restrictions","lift restrictions"]
restrictive	adjective	formal,technical	["a restrictive + noun","overly restrictive","restrictive practices"]
resume	verb	formal,business	["resume + noun","resume after + noun","resume + V-ing"]
resurgence	noun	formal,academic	["a resurgence of + noun","a resurgence in + noun","see a resurgence"]
resurrect	verb	formal,literary	["resurrect + noun","resurrect an old idea"]
retail	noun	business	["retail sales","the retail sector","sell sth at retail"]
retailer	noun	business	["a + adjective + retailer","an online retailer","retailers of + noun"]
retaliate	verb	formal	["retaliate against + sb","retaliate by + V-ing","retaliate for + noun"]
retaliation	noun	formal	["in retaliation for + noun","retaliation against + noun","fear retaliation"]
reticent	adjective	formal,literary	["be reticent about + noun","a reticent + noun"]
retire	verb	neutral,business	["retire from + noun","retire as + noun","retire at + noun"]
retirement	noun	neutral,business	["in retirement","take early retirement","look forward to retirement"]
retrace	verb	formal	["retrace one's steps","retrace + noun"]
retract	verb	formal,technical	["retract + noun","retract a statement","be forced to retract + noun"]
retreat	noun	formal	["a retreat from + noun","go on a retreat","beat a retreat"]
revelation	noun	formal,literary	["a revelation about + noun","the revelation that + clause","shocking revelations"]
revenge	verb	literary,formal	["revenge + noun","revenge oneself on + sb"]
revenue	noun	business,formal	["revenue from + noun","generate revenue","a rise in revenue"]
reverberate	verb	literary,formal	["reverberate through + noun","reverberate around + noun","reverberate across + noun"]
reverent	adjective	literary,formal	["a reverent + noun","in reverent silence"]
reverse	noun	formal	["the reverse of + noun","on the reverse","quite the reverse"]
reversion	noun	formal,academic	["a reversion to + noun","the reversion of + noun"]
revert	verb	formal,technical	["revert to + noun","revert back to + noun"]
revise	verb	academic,formal	["revise + noun","revise one's opinion of + noun","revise sth before + noun"]
revision	noun	academic,formal	["a revision of + noun","make revisions to + noun","go through several revisions"]
revitalize	verb	formal,business	["revitalize + noun","revitalize the economy","promise to revitalize + noun"]
revival	noun	formal,academic	["a revival of + noun","a revival in + noun","undergo a revival"]
revive	verb	formal	["revive + noun","revive interest in + noun","be revived by + noun"]
revolt	verb	formal,academic	["revolt against + noun","revolt over + noun"]
revolution	noun	formal,academic	["a revolution in + noun","lead a revolution","spark a revolution"]
revolutionary	adjective	formal,academic	["a revolutionary + noun","revolutionary change in + noun"]
revulsion	noun	formal,literary	["revulsion at + noun","feel revulsion","a wave of revulsion"]
reward	noun	neutral	["a reward for + noun","offer a reward","as a reward for + V-ing"]
rhetoric	noun	academic,formal	["the rhetoric of + noun","empty rhetoric","political rhetoric"]
rhyme	noun	literary,neutral	["a rhyme for + noun","in rhyme","a nursery rhyme"]
rhythm	noun	neutral,technical	["the rhythm of + noun","in rhythm with + noun","keep the rhythm"]
rhythmic	adjective	literary,neutral	["a rhythmic + noun","the rhythmic movement of + noun"]
ribbon	noun	neutral	["a + adjective + ribbon","tie sth with a ribbon","a ribbon around + noun"]
rickety	adjective	informal	["a rickety + noun","look rickety"]
rider	noun	neutral,technical	["a horse rider","a rider to + noun","a rider covering + noun"]
ridge	noun	neutral,technical	["a ridge of + noun","along the ridge","reach the ridge"]
